author,published_at,updated_at,like_count,text
@upendaglover2559,2022-07-17T20:08:11Z,2022-07-17T20:08:11Z,1,that was awful. made me feel despondent.
@mikeajames9261,2022-07-17T19:31:09Z,2022-07-17T19:31:09Z,0,Great endorsement of suicide. Thanks! I&#39;ll just move on.
@POGEKI,2022-07-17T17:51:55Z,2022-07-17T17:51:55Z,1,Bro this is not good when you have depression. Fuck.
@MichaelSmith-zm3rw,2022-07-17T17:10:06Z,2022-07-17T17:10:06Z,0,so just depress everyone
@BalwinderSingh-zh5kx,2022-07-17T16:00:13Z,2022-07-17T16:00:13Z,0,"To kya kru phir, job chorh du?"
@Betterview7,2022-07-17T15:44:09Z,2022-07-17T15:44:09Z,0,"Luckily I already know why I am here, where am I going and why I was born and die, and if you want to know all of these too, read the Quran (the word of your creater)"
@LordMisunderstoodSnape,2022-07-17T14:51:02Z,2022-07-17T14:51:02Z,0,Thanks man. It really helped with the anxiety. But it came with a cost. It gave me anhedonia. Now I&#39;m looking for the factory reset button on my body.
@skybeckgamer,2022-07-17T14:27:13Z,2022-07-17T14:28:52Z,0,"&quot;Everything has to have an end, I know it&#39;s kinda sad but that&#39;s why we got to live life to the fullest in the time we have.&quot; - Sonic."
@john8606,2022-07-17T13:32:23Z,2022-07-17T13:32:23Z,0,Watch this whenever you want to feel miserable
@SanchitC,2022-07-17T13:17:42Z,2022-07-17T13:17:42Z,50,"Knowing this all the time is either incredibly heartbreaking, or energizing and freeing depending on what state of mind I am in."
@ritamartino7453,2022-07-17T13:16:19Z,2022-07-17T13:16:19Z,0,This is comical.  😉🤣🤪Thanks for spreading out this meaning of real life.  If I didn&#39;t think like this I would have already been dead.
@MayanMe365,2022-07-17T13:13:12Z,2022-07-17T13:13:12Z,0,Many fool themselves thinking they are here forever! We are simply tourists on this rock.
@XxDeathxX509,2022-07-17T12:38:15Z,2022-07-17T12:38:15Z,0,You know I haven’t seen the video yet but I just came here to tell you the thumbnail inspires the opposite of what the video’s title insinuates lmao
@robbieevans6536,2022-07-17T12:34:24Z,2022-07-17T12:34:24Z,0,"Not a &quot;who knows what&quot;, but a  bubble like universe revolving inside a magnetic bubble centered by a &quot;super singularity&quot;  in an infinite sea of these magnetic bubbles ...Yes it&#39;s all baseless speculation, but that&#39;s what I&#39;m all about."
@Harry-sv2qr,2022-07-17T12:00:54Z,2022-07-17T12:00:54Z,0,"This is what you&#39;re left with once you turn away from God, you are a meaningless speck on a meaningless dot in a vast space of nothingness"
@huntermendenhall386,2022-07-17T11:53:47Z,2022-07-17T11:53:47Z,0,Atheist logic
@emmanuelardron3231,2022-07-17T10:54:32Z,2022-07-17T10:54:32Z,0,I think this dude has been reading Mark Manson&#39;s &quot;Everything is ****ed!&quot;. You need to lighten up! Read Eckhart Tolle or Deeprak Chopra.
@whome5810,2022-07-17T09:39:07Z,2022-07-17T09:39:07Z,0,"Summary of the video: It doesn&#39;t matter if you are a loser, we are all f*cked in the end anyway.   ......what a shit video."
@brokenheartedfuckup,2022-07-17T08:45:30Z,2022-07-17T08:45:30Z,0,Your stessin me out 😭
@fjbutchbragg8129,2022-07-17T08:22:55Z,2022-07-17T08:22:55Z,0,👁‍🗨😶 oh Joy :)
@dejanvranic8833,2022-07-17T08:15:04Z,2022-07-17T08:15:04Z,0,"Here I am on my vecation thinking and worrying about my job. Even if it&#39;s 2 weeks until I am back and the problems at my workplace is not my responability, I still worry. Fuck it. I need to start focusing  more on my self and my wellbiing. It&#39;s my life."
@dadahan-qf5mg,2022-07-17T07:13:40Z,2022-07-17T07:13:40Z,0,You can do whatever you want but remember to pay the price
@mashadermenzi5125,2022-07-17T05:56:08Z,2022-07-17T05:56:08Z,1,"How is this supposed to cheer you up and rid your of your stress and anxiety? This video is basically saying ‘stop caring about your life, we’re all going to die anyway’. This just adds suicidal thoughts to people’s minds who have already been broken by all the stress and anxiety."
@BrettMcNary,2022-07-17T05:44:58Z,2022-07-17T05:44:58Z,0,"Walter Sobchak: Nihilists! F*** me. I mean, say what you like about the tenets of National Socialism, Dude, at least it&#39;s an ethos."
@99Nars,2022-07-17T05:07:49Z,2022-07-17T05:07:49Z,0,garbage imo
@アレックスALE,2022-07-17T04:43:48Z,2022-07-17T04:43:48Z,0,3rd graders after their 7th break up with the same girl:
@FaithfulServant316,2022-07-17T04:14:00Z,2022-07-17T04:14:00Z,1,"ITS CALLED GOD&#39;S CREATION. HAVE A SERIOUS SPIRITUAL RELATIONSHIP WITH HIM &amp; HIS ONLY BEGOTTEN SON JESUS CHRIST WHO DIED ON THE CROSS FOR YOUR SINS &amp; MANKIND&#39;S SINS TO ANYONE WHO BELIEVES IN HIM IS FORGIVEN.....YOU DONT KNOW WHAT YOURE MISSING.....UNTIL YOU DO.<br><br>EVERYDAY, EVERY HUMAN BEING FROM ALL OVER THE WORLD FROM EVERY GENERATION, FROM EVERY WALK OF LIFE, FROM EVERY TRIBE FROM THE BEGINNING OF TIME UNTIL THE END OF TIME, WILL HAVE TO GIVE AN ACCOUNT FOR THEMSELVES  BEFORE THE HOLY ONE, GOD, CREATOR OF LIFE ITSELF BOTH BIG &amp; SMALL, GREAT &amp;  INVISIBLE. <br>🙏 ✝️"
@TBRRBT,2022-07-17T03:19:39Z,2022-07-17T03:19:39Z,0,I disagree with the narrator &amp; apparently that&#39;s just fine with him.
@Ed9870,2022-07-16T23:47:38Z,2022-07-16T23:47:38Z,0,Glad he cleared that up.
@rodrigovegas242,2022-07-16T23:30:40Z,2022-07-16T23:30:40Z,0,This made it worse. You basically just said we ain&#39;t shit. Scientifically
@da_turdminator3887,2022-07-16T19:05:20Z,2022-07-16T19:05:25Z,0,Earth is flat
@pastapapi9768,2022-07-16T18:27:37Z,2022-07-16T18:27:37Z,1,All this did was raise my anxiety and depression<br>Thanks
@thekarma7380,2022-07-16T18:11:04Z,2022-07-16T18:11:04Z,0,"So you are saying rhat an ant should stop struggling for food ,keep hustling guys its good for living"
@eXtremeFX2010,2022-07-16T15:53:45Z,2022-07-16T15:53:45Z,2,Thank You! I needed to hear this today. Moving On and Stop Over Thinking.
@mikelanzano3806,2022-07-16T15:02:30Z,2022-07-16T15:03:41Z,0,"And you wonder why teen suicide is common, they hear garbage like this when they are just starting to understand their place in life, and decide it&#39;s not worth it to give living a chance. Well done, moron👍"
@veljkojankovic3718,2022-07-16T14:47:51Z,2022-07-16T14:47:51Z,0,This is all true if we accept the fact there is no God. If you think all of this is product of random explosion (big bang) then you have a problem :D
@dude3333,2022-07-16T13:27:08Z,2022-07-16T13:27:08Z,0,Im watching this from mars
@stephenfiore9960,2022-07-16T12:35:09Z,2022-07-16T12:37:20Z,0,"…Just trust in Jesus, through the teachings of Paul the apostle.  By Grace are you saved through faith not of works since any man should boast"
@Beesechurgerd,2022-07-16T11:38:05Z,2022-07-16T11:38:05Z,0,Paralysed with anxiety? Mate I am paralysed from the waist down
@unassailable6138,2022-07-16T09:39:45Z,2022-07-16T09:39:45Z,0,It&#39;s not comforting to know you&#39;re little when you are starving or have a toothache
@scottlarmore5038,2022-07-16T09:05:43Z,2022-07-16T09:05:43Z,0,Optimistic Nihilism in a nutshell.
@raybugz9275,2022-07-16T08:48:34Z,2022-07-16T08:48:34Z,1,Now I can punch my supervisor.
@silentwhisper8616,2022-07-16T08:41:00Z,2022-07-16T08:41:00Z,0,"Yeah, but it’s HOW people remember me that scares me"
@PaigeWillowSmith,2022-07-16T08:22:34Z,2022-07-16T08:22:34Z,0,Call me short without calling me short.<br>Him: the tiny you with your tiny brain can&#39;t even think how tiny you are
@paulgriffiths7348,2022-07-16T08:03:01Z,2022-07-16T08:03:01Z,0,"The old saying my dad used to say.<br>&quot; You tried and failed,the lesson learned is to never try again&quot;."
@Kurigo,2022-07-16T07:46:01Z,2022-07-16T07:46:01Z,0,"Size does not matter, neither suffering is determined by the size of the sufferer. [ P.s why was this recommended, I&#39;m chilling lol ]  <br><br>For those that want to get rid of being anxious learn  some skills to handle the situation better. <br><br>Example: Afraid of social interactions ? <br>Learn and accept that you do not have to be an entertain and or talker, <br>Your strength could be that of a listener.  <br>Learn about body language, but do not learn how to use it for it comes off <br>unnatural and makes everything weird."
@mohammedissam3651,2022-07-16T07:30:08Z,2022-07-16T07:30:08Z,0,The output would be animals....<br>And you gonna lose it all.
@Bergarita,2022-07-16T06:37:23Z,2022-07-16T06:37:23Z,0,This is all good and fine if you have some money or a job.  Having no money really makes life suck. This video didnt make me feel any different than I do now.
@taitsanchez1632,2022-07-16T06:25:38Z,2022-07-16T06:25:38Z,1,bro majestically told me i’m irrelevant
@bellabear653,2022-07-16T05:38:22Z,2022-07-16T05:38:22Z,0,"Thank goodness I, We, Us, don&#39;t matter."
@lc2748,2022-07-16T04:57:12Z,2022-07-16T04:57:12Z,0,"I love this, but I do believe we all have purpose beyond our understanding. And death is an illusion."
@InAtlasAtLast,2022-07-16T04:18:21Z,2022-07-16T04:18:21Z,0,I’m smol
@leebrit2903,2022-07-16T03:01:42Z,2022-07-16T03:01:42Z,0,"Oh, So so small. Now how does it feel to realise you are all small?"
@weekevypeepants,2022-07-16T02:48:19Z,2022-07-16T02:48:19Z,0,Is this supposed to be a riff on Carl Sagan’s pale blue dot? But shite?
@thatei.detailing_girl,2022-07-16T02:40:53Z,2022-07-16T02:40:53Z,0,without God life means nothing nothing absolute zero
@danielwishart8715,2022-07-16T02:15:57Z,2022-07-16T02:15:57Z,0,My problem is i think about absolutely everything and question about everything. Im 20years of age and at the stage where i just dont know. I have a small circle of friends that i talk to about what i think but majority don’t understand where im coming from. I need to make decisions about how i wnat my life to pan out. But i just camt get in my mind that i know i will make wrong choices in life which is normal but whats happening in the future and what is the way
@Justin-fn1ey,2022-07-16T01:32:07Z,2022-07-16T01:32:07Z,0,"My grandmother might die from cancer, how does this help?"
@furbabydaddy814,2022-07-15T23:55:11Z,2022-07-15T23:55:11Z,0,…………in the Twilight Zone.
@matthewmooregaming9838,2022-07-15T22:22:22Z,2022-07-15T22:22:22Z,0,So everything gonna be ok? I really hope so😢
@disgame2137,2022-07-15T17:56:12Z,2022-07-15T17:56:12Z,0,"We will all die and either go to heaven or hell for eternity so this life does not matter, if u compare it to eternity, is it not obvious that almost all religions talk about the concept of heaven and hell even tho they are different religions and were revealed to different people at different times on different locations around this earth."
@lylangel,2022-07-15T15:29:22Z,2022-07-15T15:29:22Z,0,This is really gaslighting.
@davidmcbride3843,2022-07-15T13:36:54Z,2022-07-15T13:36:54Z,0,Depressing! I don&#39;t recommend depressing stuff. There&#39;s more to life than what he said.<br>But if you bent on topping your self this vidio will drive you there.<br>Who makes this crap!
@graceandtruth7,2022-07-15T13:04:02Z,2022-07-15T13:04:59Z,0,"But, life on Earth is not the end, we have an eternity to face. <br>The question is: where do we spend it? Heaven or Hell? And that is our choice!<br>Jesus said: &quot;I am the way, the truth and the life, no man comes to the Father except by me&quot; <br>Pleased don&#39;t be fooled into thinking that this life on Earth is all there is, repent of your sins, and put your trust in Jesus, the best is yet to come!"
@frank6401,2022-07-15T12:16:53Z,2022-07-15T12:16:53Z,0,"i feel better, all my problem and people who give me problem will also die, at the end, nothing really matter."
@zakirali8721,2022-07-15T12:14:51Z,2022-07-15T12:14:51Z,0,"you know ., all those vegans. all yoga lovers..  all gym and fitness trainers...  all health conscious super heroes..    eventually they are all going to die."
@pakoo0,2022-07-15T10:57:11Z,2022-07-15T10:57:11Z,1,"&quot;watch this whenever you&#39;re anxious&quot;<br>I wasn&#39;t anxious, but well, now I am."
@ardentdfender4116,2022-07-15T09:26:06Z,2022-07-15T09:26:06Z,1,The takeaway for me is that it’s all perspective in how you view things and your circumstances.
@fernandobrown5705,2022-07-15T08:11:47Z,2022-07-15T08:11:47Z,0,One moment in the presence of the most Hight will transform your perspectives and give you hope and meaning and joy and the  love you crave
@polarbeere8907,2022-07-15T07:24:03Z,2022-07-15T07:24:03Z,0,This only made it worse
@amjrpain919,2022-07-15T07:21:01Z,2022-07-15T07:21:01Z,0,That sorta explains our &quot;fringe&quot; behavior doesn&#39;t it...
@5664788,2022-07-15T05:29:02Z,2022-07-15T05:29:02Z,0,Your voice alone makes me want to seal the windows and turn on the gas
@paulwaring7215,2022-07-15T04:29:45Z,2022-07-15T04:29:45Z,0,What a bunch of shit! Our &#39;tiny brains&#39; made up cnts like this ffs.. 🖕
@白キロ,2022-07-15T04:13:19Z,2022-07-15T04:13:46Z,0,"I have a sarcoma cancer, this has helped me not to be anxious and I also realize that being scared or anxious is useless because I&#39;m gonna die from this cancer anyways and there is no running away from it<br><br>I&#39;m 16 year old child, life is still ahead of me, I don&#39;t think I can experience more In life"
@NaomiBuildingBridgesLiberia,2022-07-15T03:58:08Z,2022-07-15T03:58:08Z,0,"I am grateful now- grateful that I do not think like the video describes! I thought it must be a joke, but I think now he is truly deluded. Wake up, my man! You are a unique person, created for a high purpose. Discover what that purpose is and LIVE it!"
@ig2328,2022-07-15T03:07:06Z,2022-07-15T03:08:22Z,0,"<a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=144"">2:24</a> when you’re stressed"
@morningskylark,2022-07-14T21:38:25Z,2022-07-14T21:38:25Z,1,"Worrying can help you anticipate and avoid potential threats.<br><br>Accepting worry usually results in feelings of fear or anxiety.<br><br>Instead, practice accepting your circumstances and emotions as they are.<br><br>It is a method of sending a kind signal to the brain.<br><br>Share Whatever the issue, it is critical that you understand you are not alone.<br><br>Feeling vulnerable is a natural part of being human, and millions of people share your anxiety.<br><br>To gain perspective, share your experience with loved ones, a health professional, or even an online forum or group."
@iliveinastateofconstantcon3859,2022-07-14T18:52:03Z,2022-07-14T18:52:03Z,0,This just makes me feel depressed. Wish I never clicked on this
@OkiSuwen,2022-07-14T11:24:14Z,2022-07-14T11:24:14Z,0,I just woke up and I&#39;m watching this... I think I need to go back to bed...
@ectoplasmicworms6883,2022-07-14T09:17:07Z,2022-07-14T09:17:07Z,0,If you need a reason or purpose to live a good life you are doing it wrong. <br><br>What makes a good life cannot be given to you by anyone or anything outside yourself because you are the only person who can experience your existence. Imho I think the only thing that makes anyone&#39;s life good or meaningful is how you live it and how you impact the lives of others.
@katpopa1532,2022-07-14T06:58:52Z,2022-07-14T06:58:52Z,0,That doesn’t help my anxiety
@freedomfightinhman8766,2022-07-14T04:33:53Z,2022-07-14T04:49:24Z,0,"This is so demonic and dark. Life does matter. It doesn&#39;t just end when you die. What you do on earth has an eternal impact in the spirit realm. You can remain lost in this darkness that people, who claim to be &quot;intelligent&quot; like this producer, live in. Or you can except the true love and light of Jesus Christ. That decision is the greatest of all. Our Creator is who gives us our meaning. These guys are right...to live on this earth and die without Him is meaningless. One thing is for sure, an intelectual can tell you life is worthless and God doesn&#39;t exist. But sit next to a loved one ( as I have) as they pass from this life into the next...and see if you really believe what they say anymore.  Your soul never dies. Why not spend life after death with Jesus in Heaven? Read John 3:16. Simple Truth. There is one amazing thing I can never get over. You can tell a lie one million different ways, but if you tell the truth about something...there is only ONE way to tell it.<br><br>P.S. John 3:16 isn&#39;t just some writer&#39;s idea..it&#39;s words from Jesus himself. <a href=""http://www.youtube.com/results?search_query=%23redletters"">#redletters</a>"
@brianjohnson6053,2022-07-14T03:01:09Z,2022-07-14T03:07:54Z,0,Emperor protects heretics and the xenos scum must burn under his divine light of extermanatis
@RichardJones-oq3fg,2022-07-14T02:17:28Z,2022-07-14T02:17:28Z,0,Don&#39;t you know that the chief end of man is to glorify God and to enjoy Him forever?
@noorezmi9192,2022-07-13T15:16:30Z,2022-07-13T15:16:30Z,0,Almighty God already mention in book Al Quran brought by Angel Gabriel so clear and easy to understand. May God Guide us to the truth. Amen
@Tabea.,2022-07-13T13:09:39Z,2022-07-13T13:09:58Z,3,"But guys, why do you take it as “you don’t matter”? Isn’t it the amazing thing here that EVEN THOUGH you are so little, YOU DO matter? Your feelings are valid, your thoughts are valid, heck, YOU are valid! Just don’t let your worries take over because they (more often than not) hinder you from being happy and enjoying your time on this little rock called earth. <br>You will probably never meet me. But I’m writing this, feeling with anyone who may ever read this comment. YOU are valid. Stop worrying, start living!❤️"
@neronevetti4540,2022-07-13T05:49:39Z,2022-07-13T05:53:56Z,0,Jesus Christ healed me as I was reading Jeremiah ch one 🔥 before I formed you in the belly I knew you and ordained you a prophet..ect. 💥 this happened as I was reading to my Christian friend the holy spirit or power of God touched me with intelligent precision and I felt nothing. This is the same power that created the universe imagine that it touched me gently. I turned around and opened the door and suddenly I noticed the severe pain from an operation I had was gone. Jesus Christ is lord God 🙏 almighty the entity of unfathomable intelligence 🙏 as my father raises the dead 🙏 so do I raise the dead 🔥yes the bread that came down from heaven is alive 🙏 and has all power in heaven and earth 🌎 seek the lord now he knows you before you were born 🙏
@shadowcrew8631,2022-07-13T05:12:36Z,2022-07-13T05:12:36Z,0,"<a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=202"">3:22</a>"
@Chryztallic,2022-07-13T00:43:02Z,2022-07-13T00:43:02Z,1,It&#39;s fascinating how we have that tiny voice in our heads. Like the one you used for reading this.
@ShadisaSkyline,2022-07-12T20:21:28Z,2022-07-12T20:21:28Z,0,"<a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=144"">2:24</a>"
@shadowlucario7125,2022-07-12T14:04:31Z,2022-07-12T14:04:31Z,0,"Wow thanks, I don&#39;t have anxiety anymore, but now I lack any motivation and am depressed. Thanks so much"
@mkkrupp2462,2022-07-12T12:01:19Z,2022-07-12T12:01:53Z,0,The Meaning of Life is the meaning you give to it .
@trenton8211,2022-07-11T23:35:43Z,2022-07-11T23:35:43Z,0,Good to know you remember us in the Sagittarius arm of the milkyway
@jeysonrueda3676,2022-07-11T22:26:52Z,2022-07-11T22:26:52Z,0,"&quot;You are here, paying taxes to pedophiles&quot;"
@dragonsgaming3844,2022-07-11T17:54:19Z,2022-07-11T17:54:19Z,0,】€】『€} I dont live on Earth i live on planet h(bs2)£34gadis-planet483galaxy
@juanchodad,2022-07-11T09:52:04Z,2022-07-11T09:52:38Z,2,"Life is not about being relevant or remembered for as long as possible, but to experience the amazing things that come with it in the very short amount of time that we have it"
@AhJodie,2022-07-11T09:18:11Z,2022-07-11T09:18:11Z,0,Thank you.
@kelly666,2022-07-11T02:53:06Z,2022-07-11T02:53:06Z,0,Everyone&#39;s gonna die and nobody&#39;s gonna remember you so fuck it
@hansaldemita5037,2022-07-10T17:44:56Z,2022-07-10T17:44:56Z,0,This is nihilistic...
@bonniebalasco3879,2022-07-10T02:59:35Z,2022-07-10T02:59:35Z,2,"To me this helps me think no worries.<br>I know the most important thing about living is love.  I think the most honest thing you could ever say is that you honestly don’t know what it is.   We all think we know, I do too, think I know.. because I know the most horrible existence would be never to love nor feel it."
@polterrr4710,2022-07-09T20:17:39Z,2022-07-09T20:17:39Z,0,good video :)
@jojomaster5318,2022-07-09T20:11:32Z,2022-07-09T20:11:32Z,0,Knowing that I will die one day and no one will renember me makes me more nervous and desperate than I was before.
@dineshkrishnamurthy2758,2022-07-09T19:24:29Z,2022-07-09T19:24:29Z,0,"The more we think, the more we mesmerize about ourselves."
@bobloss2269,2022-07-09T18:06:31Z,2022-07-09T18:06:31Z,2,This is not good for anxiety lololol ffs
@micachimera,2022-07-09T13:35:59Z,2022-07-09T13:35:59Z,0,"That didn&#39;t work at all because I still have to go to my stressful ass job, but I appreciate the attempt."
@brewloml5079,2022-07-09T12:46:38Z,2022-07-09T12:46:38Z,1,This made me worry more
@michael98478,2022-07-09T10:59:52Z,2022-07-09T10:59:52Z,0,Sad but true
@MrUbermenchen,2022-07-09T01:11:20Z,2022-07-09T01:11:20Z,0,We should be humble and kind to each others . After all we re weak
@SA-Arabia,2022-07-08T18:47:25Z,2022-07-08T18:47:25Z,0,"This is the reality of the life as described by Allah (God), Lord of the Worlds, Glory be to Him: <br><b><i>&quot;Know that the life of this world is but amusement and diversion and adornment and boasting to one another and competition in increase of wealth and children - like the example of a rain whose [resulting] plant growth pleases the tillers; then it dries and you see it turned yellow; then it becomes [scattered] debris. And in the Hereafter is severe punishment and forgiveness from Allah and approval. And what is the worldly life except the enjoyment of delusion.&quot;</i></b><br>(Quran 57:20)"
@dimitrishuawei9576,2022-07-08T07:49:18Z,2022-07-08T07:49:18Z,88,"I was just fine 4 minutes ago... And now I am reminded how much of a nobody I really am, I feel stressed and anxious... THANKS VIDEO!!!"
@johnrydoblas5580,2022-07-08T03:19:48Z,2022-07-08T03:19:48Z,0,Thank you
@HBosman,2022-07-07T15:07:44Z,2022-07-07T15:07:44Z,0,&quot;You are here -- and nobody cares..&quot;
@kaybase6967,2022-07-07T10:12:46Z,2022-07-07T10:12:46Z,0,"I worry about not worrying because if I stopped worrying ,  I worry that I will have something to worry about."
@rubygoofy9020,2022-07-07T07:06:55Z,2022-07-07T07:06:55Z,0,I&#39;m sorry but just hearing your voice makes me feel anxious
@seyshian,2022-07-07T02:52:09Z,2022-07-07T02:52:09Z,0,This made me feel better I don’t know why
@RENEG4DE4NGEL,2022-07-06T23:28:24Z,2022-07-06T23:28:24Z,0,Nihilism lite only applies to atheists
@samehmarie8171,2022-07-06T21:31:25Z,2022-07-06T21:31:25Z,0,Trigger warning ⚠️ (death)
@deedeeandfamily8678,2022-07-06T06:13:21Z,2022-07-06T06:13:35Z,0,Watch This Whenever You’re Stressed Or Anxious:<br><br><b>”You’re going to die. You’re going to die. You’re going to die. You’re going to die. You’re going to die. You’re going to die. You’re going to die. You’re going to die.”</b>
@renfurei7313,2022-07-06T02:45:35Z,2022-07-06T02:47:08Z,1,"The universe itself will eventually die, once you&#39;re dead it&#39;s like your signal is gone for both people and even for yourself, even if you were the richest, the smartest, the absolute best in it all, once you&#39;re dead you cease to be, therefore you&#39;ll no longer be aware of the fact that you are/were great, nor wether or not people cared for your absence, just like it never happened, cuz there no longer is a &quot;you&quot; to receive that information."
@User-z4k2n,2022-07-05T08:56:04Z,2022-07-05T08:56:04Z,0,Good work.
@gabriellynn5317,2022-07-05T05:08:17Z,2022-07-05T05:08:17Z,0,"In the grand scheme of things worrying means nothing, just like your life, therefore you should just stop."
@blake7587,2022-07-05T04:55:16Z,2022-07-05T04:55:16Z,0,Dude this should be titled “How to get existential anxiety”.
@noface5775,2022-07-05T03:22:12Z,2022-07-05T03:22:12Z,0,great video. really makes you realize all of this
@Zihenroy,2022-07-04T21:26:21Z,2022-07-04T21:26:21Z,0,It wont matter to most people in the world. Wont matter to universe. But it will matter to your future self what you do now. So dont go fucking up your life after a youtube video said it wont matter.
@puneetjindal6426,2022-07-04T21:06:14Z,2022-07-04T21:06:14Z,0,Right..i m nothing..
@helsinkis-y4y,2022-07-04T20:11:16Z,2022-07-04T20:11:16Z,0,"(429,556)"
@janh7147,2022-07-04T18:36:54Z,2022-07-04T18:36:54Z,0,Please provide the name(s) of the author(s) of the script. I would like to find more to read of this  philosophy. Thank-you.
@exeqter,2022-07-04T15:17:00Z,2022-07-04T15:17:00Z,0,Reality of life
@freddythamesblack8479,2022-07-04T04:44:38Z,2022-07-04T04:44:38Z,0,It is what it....is
@alijah2462,2022-07-04T00:21:19Z,2022-07-04T00:21:19Z,0,It’s sad of course but it helps if you’re religious but it of course depends on the person
@vivreads,2022-07-04T00:12:56Z,2022-07-04T00:12:56Z,0,thanks this made me feel worse
@CurCam713,2022-07-03T22:03:37Z,2022-07-03T22:03:37Z,0,"I saw this video on my recommended list and thought it might be this one from Monty Python:<br><a href=""https://www.youtube.com/watch?v=hkkjzmuEBbo"">https://www.youtube.com/watch?v=hkkjzmuEBbo</a>"
@firewings007,2022-07-03T19:49:10Z,2022-07-03T19:49:10Z,0,Read Quran atleast one time you will get all answers of life mysteries . Trust me you will get all answers
@titubangaly2030,2022-07-03T17:07:16Z,2022-07-03T17:07:16Z,0,Y8kpnrf kbpcd3 k bdckb wpbk per 3b dceb  kfcebc b vjbv Jackie ckncemmcenkc Emma dm lm lm ZZXAZXCVY
@jamesbyerly766,2022-07-03T12:36:16Z,2022-07-03T12:36:16Z,0,hahahaha the globe now looks so stupid to me. We are not spinning around in a vacuum!!! Wake up people!!!
@mohamed3rbi268,2022-07-03T12:11:08Z,2022-07-03T12:11:08Z,0,"God loves you and takes care of you for the arrival of this message to you that God exists and that life is a test for every human being, and either he succeeds in it and enters the eternal paradise of eternity or fails with it and burns with the fire of the world first and then a permanent fire after death.  Decide what to do first and finally, the world is very short compared to the days of God, so do not lose it while you are not right."
@Broski_Rizz,2022-07-03T11:09:15Z,2022-07-03T11:09:28Z,2,Technoblade <br><br>Rest in peace
@ethansalters8843,2022-07-03T08:25:43Z,2022-07-03T08:25:43Z,0,It got a bit too supportive towards the end
@KQzActAsSuch,2022-07-03T05:53:14Z,2022-07-03T05:53:14Z,0,Live your life as best you can. When it&#39;s over it&#39;s over.
@ChiisCLean,2022-07-03T03:47:42Z,2022-07-03T03:47:42Z,0,You&#39;re not wrong..
@GdamRight,2022-07-03T03:17:32Z,2022-07-03T03:17:32Z,1,Imagine how great God is for creating all of this.
@elainethomas7582,2022-07-03T01:52:37Z,2022-07-03T01:52:37Z,0,God is amazing creating this incredible rock 🙏 <br>The only thing that matters is having a relationship with Jesus ✝️💗✝️
@historybrick2349,2022-07-03T01:29:17Z,2022-07-03T01:29:17Z,50,"I am sitting on a little park bench clearing my mind and watching this video. I have a test in a couple hours that I feel like is really important, and I have put so much effort into it that if I fail I will feel like it was all for nothing. I just wanted to let you know while nothing will make it easy or alleviate the anxiousness, I come back to this video every time I am stressed or anxious about something and it does help me. Despite it being a short 4 minute video, it really helps me I am sure many other people feel the same"
@puspitamondal8912,2022-07-03T00:14:32Z,2022-07-03T00:14:32Z,1,This video basically takes you out from depression and throws you into existencial crisis😂
@MrSaunamies95,2022-07-02T21:57:23Z,2022-07-02T21:57:23Z,1,Is this what they call optimistic nihilism?
@ryanstead3148,2022-07-02T13:41:41Z,2022-07-02T13:41:41Z,1,I don&#39;t know how I feel about this. Its good but depressing
@karlstrausside107,2022-07-02T08:49:41Z,2022-07-02T08:49:41Z,0,"What a crock of shit, mind control garbage for the masses 🐑🐑🐑🐑🐑🐑🐑🐑🐑🐑🐑🐑🐑🐑🐑🐑"
@_c3a3m_88,2022-07-02T08:24:06Z,2022-07-02T08:24:06Z,1,i hope you know this didn’t make me less anxious it made me lose all my willpower to do anything
@alexanderson1304,2022-07-02T08:05:04Z,2022-07-02T08:05:04Z,0,Coo coo but how is this gonna help pay for life. Even if my life is insignificant I wanna be insignificantly rich while I’m here. You know explore this tiny rock as you call it.
@Andicus,2022-07-02T07:00:51Z,2022-07-02T07:00:51Z,0,"<a href=""https://www.youtube.com/watch?v=4Tm6Z1y3h94&amp;t=164"">2:44</a><br>Is that the bermuda triangle?<br><br><br>Well, it&#39;s A triangle at least."
@fth5263,2022-07-02T06:56:12Z,2022-07-02T06:56:12Z,0,Why should we be kind what about the survival of the fittest as long as we are stronger than the week we should take what we want from the week
@tobymcgroby8967,2022-07-02T06:16:16Z,2022-07-02T06:16:16Z,1,"I&#39;m just gonna cuddle my dog in bed now, thanks lol"
@Neutral_1zed,2022-07-02T05:24:08Z,2022-07-02T05:24:08Z,0,"“Life&#39;s but a walking shadow, a poor player, That struts and frets his hour upon the stage, And then is heard no more. It is a tale Told by an idiot, full of sound and fury, Signifying nothing.” - The Tragedie of Macbeth, William Shakespeare"
@kennethkestner1505,2022-07-02T05:01:11Z,2022-07-02T05:01:11Z,0,U never need commenTary. JusT view a deep picTure of space for making u feeL insignificanT.
@Merzhs,2022-07-02T04:11:50Z,2022-07-02T04:11:50Z,1,"Damn, What’s the point?"
@bartekstevens7749,2022-07-02T03:22:38Z,2022-07-02T03:22:38Z,0,Ty my guy i needed this ❤️
